text,label,language_tag
"oya ge kathawa, uba nam awajathaka wage ne.",1,singlish
"ane manda mehema wada karana eka, gon wage behave wenne ai? kiyala therenneth ne.",1,singlish
"mehema wada karana eka, uba nam gon boruwata katha karanne.",1,singlish
mehema wada karana eka gon comment karanna kalin hithapan.,1,singlish
"ane manda me video eka balala comment karana eka, gon harakek wage behave wenne ai? hariyata.",1,singlish
me video eka balala comment karana eka mehema karanne gon harakek nisa da? ne.,1,singlish
oya ge post eka nam gon oya wage aya nisa thamai mehema wenne.,1,singlish
"me video eka balala comment karana eka hariyata gon wage wada karanawa, kiyala therenneth ne.",1,singlish
"hariyata baluwoth oya wage kenek gon wage ne, ane.",1,singlish
"ane umbala, awajathaka wage me wage wada nawaththapan.",1,singlish
mehema wada karana eka mehema karanne gon nisa da? danawada mokakda kiyala.,1,singlish
me video eka balala comment karana eka ge kathawa ahuwama gon harakek kiyala hithenawa.,1,singlish
oya wage kenek nam awajathaka wage ne kiyala therenneth ne.,1,singlish
"me video eka balala comment karana eka hariyata gon harakek wage wada karanawa, meka nam athi.",1,singlish
mokakda me me comment eka danapu eka ge awajathaka wage wada? meka nam athi.,1,singlish
"me wage wada karana aya, uba nam gon harakek poddak mole pawichchi karapan.",1,singlish
oya ge post eka nam gon athal karaya ban.,1,singlish
"hariyata baluwoth me wage wada karana aya awajathaka wage wage ne, kiyala therenneth ne.",1,singlish
"me wage wada karana aya, uba nam gon athal karaya me wage wada nawaththapan.",1,singlish
oya ge reply eka nam gon ne hariyata behave karapan.,1,singlish
oya ge reply eka gon boruwata katha karanne.,1,singlish
uba ge kathawa ahuwama awajathaka wage kiyala hithenawa.,1,singlish
"hariyata baluwoth me comment eka danapu eka gon harakek wage ne, lajja nadda.",1,singlish
me video eka balala comment karana eka ge me wage awajathaka wage comment dakkama epa wenawa.,1,singlish
"oya ge post eka, meka nam gon harakek level ekak. boruwata katha karanne.",1,singlish
mokakda me mehema wada karana eka ge gon harakek wada? me wage wada nawaththapan.,1,singlish
me comment eka danapu eka ge me wage gon harakek comment dakkama epa wenawa.,1,singlish
mokakda me me comment eka danapu eka ge gon harakek wada? ban.,1,singlish
me comment eka danapu eka ta kiyanna one gon wage wada nawaththanna kiyala.,1,singlish
"hariyata baluwoth oya ge reply eka gon athal karaya wage ne, boruwata katha karanne.",1,singlish
"hariyata baluwoth me video eka balala comment karana eka awajathaka wage wage ne, ne.",1,singlish
mokakda me umbala ge gon wada? hariyata.,1,singlish
"ane manda oya ge kathawa, gon athal karaya wage behave wenne ai? comment karanna kalin hithapan.",1,singlish
oya gon boruwata katha karanne.,1,singlish
"oya ge reply eka, meka nam gon harakek level ekak. boruwata katha karanne.",1,singlish
oya ge post eka nam gon ban.,1,singlish
"oya ge idea eka, uba nam gon athal karaya ane.",1,singlish
me wage gon athal karaya athal danne nathuwa tikak hithapan uba.,1,singlish
"oya ge post eka, uba nam gon harakek meka nam athi.",1,singlish
mokakda me oya ge kathawa ge gon harakek wada? ban.,1,singlish
oya ge kathawa ge me wage gon comment dakkama epa wenawa.,1,singlish
"ane manda oya ge idea eka, awajathaka wage wage behave wenne ai? ban.",1,singlish
oya wage kenek mehema karanne awajathaka wage nisa da? me wage wada nawaththapan.,1,singlish
mokakda me uba ge gon wada? kiyala therenneth ne.,1,singlish
oya ge post eka nam gon athal karaya me wage wada nawaththapan.,1,singlish
"me comment eka danapu eka, uba nam gon tikak igena ganin.",1,singlish
me video eka balala comment karana eka ge me wage gon comment dakkama epa wenawa.,1,singlish
me comment eka danapu eka ge kathawa ahuwama gon harakek kiyala hithenawa.,1,singlish
me wage wada karana aya mehema karanne gon nisa da? hariyata behave karapan.,1,singlish
"mehema wada karana eka, meka nam gon harakek level ekak. poddak mole pawichchi karapan.",1,singlish
"uba hariyata gon harakek wage wada karanawa, meka nam athi.",1,singlish
"ane oya ge post eka, gon athal karaya tikak igena ganin.",1,singlish
"ane manda me wage wada karana aya, gon wage behave wenne ai? ane.",1,singlish
oya wage kenek ge kathawa ahuwama gon kiyala hithenawa.,1,singlish
"oya ge kathawa, uba nam gon thamuse.",1,singlish
oyata magen monawada one oya kiyapu de mama kala eyata oyage wesikiliya pawichchi karanna denna kiyala kisima kadayak eka karanne nehe,1,singlish
mata eththatama samawenna gonata oya apita waira karanawa oyata apiwa eyalata kanna denna idak hari adak thibuna nam,1,singlish
meksiko niwaduwe obe aramuna kumakda mama ohuge palamu gon pora beleemata ohuwa regena yanawa,1,singlish
darshanika ewa parikalpanaya menma buddhi parakramaya da awussana ewa,1,singlish
ne mage raththaran oya weradiyata hithanna ethi apoyi gona,1,singlish
awajathakayo apahu mehe ewith mata muna deela baldi gannawa,1,singlish
hondayi apata begaya hisata udin thaba geneemata uthsaha kala hekiya apage mawata beg haraha penena paridi obawa idiripasin pitathata gena yanna,1,singlish
mama ada ohuta sadharana lingikathwaya pilibanda sanwedeethawa pilibanda ohuge palamu padama laba dunnemi eya karanna epa awajathakaya,1,singlish
saha sagaraya kandu panthiyak ma pawasana paridi karanna,1,singlish
manusheeya pariwarthanaya matha randa pawathina ekak oba asala wadi wee sitina wishayaya,1,singlish
menna oba siyalu denatama pramanawath thalluwak netha,0,singlish
api eyawa maranna kalin oya eya langata awa,0,singlish
"""lankawa bihi kala thawath legend ekak umariya",0,singlish
"Ane manda oya ge wada, wadak nathi wage behave wenne ai? lajja nadda.",0,singlish
eya peminenne kothenatada ohu pentaganayata goda besseya,0,singlish
oya ge idea eka mehema karanne loku talk karana moda nisa da? ne.,0,singlish
me thena gedara wage wenna epa eka gedarata wada lassanayi,0,singlish
"""Una nowana Uba thamai. Kalakanniya.",1,singlish
"""Niyamai,lassanai,""",0,singlish
Hi,0,singlish
api selasum kala akarayatama siyalla siduwemin pawathee oba thawamath apage wiwaha giwisa geneema prakasha kara netha,0,singlish
oya ge wada nam pissu wage ne machan.,1,singlish
ayubowan edam ayubowan,0,singlish
oya ge post eka ta kiyanna one gon harakek wage wada nawaththanna kiyala.,0,singlish
eya obe semiyata awashya nam ada rathriye enna wiyana soyana post ekak namuth mama wiwahaka kanthawak,0,singlish
eka thamayi duka hithena kathawak,0,singlish
meya samanya deyak noweda api awasanaye yamekuta honda hereemak kara methen sita siduwanne kumakdeyi balamu eya wyathirekayak nowe,0,singlish
obata awashya nam apata wenath panayak sandaha hamuwiya heka ewita mata eya wadath hondin pehedili kala hekiya mama obata etharam nayagethiyi balanna mata yannata siduwanu etha obath dannawa,0,singlish
mama athpothak aran eka padam karannam,0,singlish
yanna oba wenuwen an siyalla amathaka kala adaraya kala heki minisek oba kawuda [Unkown],0,singlish
oba owunwa dena handuna ganna wita owun eththenma honda minisun ya,0,singlish
saha meeta pera boho loka,0,singlish
mama kalpana kale oba dewarak wiwaha wee ethi bawayi,0,singlish
me comment eka danapu eka mehema karanne weda bari nisa da? me wage wada nawaththapan.,0,singlish
mama oyata kiwwa mage langin inna kiyala mama eka karanawa mama ethana hitiya magulak karanawa oya danne nehe machan mama monawada kale kiyala oya danne nehe,0,singlish
ow andukarawarayata badha kireema gena mata samawenna namuth ema plastar onema dewana putheku dedi karayi,0,singlish
awadharanaya sandaha hariyatama eya yathurayi,0,singlish
jonsan edee ayiyage ayiyala api balamu e [Unkown] eka,0,singlish
yanna,0,singlish
api sathutin wyaparaya karagena yamuda oba wadi nowanna,0,singlish
"""harima lassanai",0,singlish
ow owun namuth enna,0,singlish
wiliyams alla geneema sandaha aparadha komisama dolar dasadahasaka thyagayak pirinemeemata ohuta eya lebune kohendeyi kisiweku danne netheyi mama obata kiyami,0,singlish
eya obage wyaparaye kisindu deyak honda nethath eya balaporoththu sun karawana sulu wiya yuthuya,0,singlish
[Unkown] [Unkown] [Unkown] [Unkown] api yamu,0,singlish
"""Ammo  pissu wattanawa rini oyaa vois eka ammo",0,singlish
[Unkown] katha karanne oya dannawada oya monawada katha karanne kiyala mama danne nehe ekayi mama oyagen ahanne,0,singlish
oya ekata kemathi nedda ne ne mama ekata adareyi oya hithagena inne oya hondatama asaneepa wela inna ethi kiyala,0,singlish
ow mage hondama mithuran samaharak mama eya sithana sema awasthawakama wihilu karathi,0,singlish
"oya wage kenek, uba nam wal buruwa hariyata wada karapan.",1,singlish
samawenna,0,singlish
[Unkown] le bindu kihipayak sandaha rajuge kappam mudalak gewanu etha boho denek mata eya awashya netha,0,singlish
hari [Unkown] oyata den loku thihak nayayi oya mokada karanne mata eelaga tharagayedee degunayak ho kisiwak yanna awashyayi,0,singlish
apoyi me miniha us godanegili walin wayu beg walata paninna purudu wela hitiya oya karana wedeta yatin kottayak ne mama eken pusa mama iwarayi,0,singlish
dewiyan wahanse mawa dekeemata avashya deyi danne don [Unkown] ohu ma danne deyi ohu danne ohu thattu karanne nam oba doratuwata pilithuru dena sthanayeni,0,singlish
ohu hurupurudu bawa oba dannawa,0,singlish
hu,1,singlish
hari hari me wage oya kawadawath netumakata gihin nehe,0,singlish
"""Thanks........oba thumata",0,singlish
"""Supiri",0,singlish
"""Meka balala ape unge wadema gihin ara sinduwa ahana eka ????",0,singlish
mokakda awula [Unkown] ta mokada une mama oyawa ehedi hambawennam,0,singlish
"""Lankawe Inna hodama niliya",0,singlish
wiweka ganna obata eka panahak lebuna obata ehuna rikee miniha dannawa api kopamana kalayak mehi sitiya yuthuda yanna api eya awasan kala yuthuyi,0,singlish
Lankawa,0,singlish
eya josh samanga rahas sambandhayak pawathwanne kumakda mata awashya yeyi mama nodanimi,0,singlish
"""Mara",0,singlish
wishala wiyadam karanna oba kisiwak deka netha,0,singlish
e siyallatama wagakiwa yuththe owun hasyajanaka wanne mandeyi eya wartha kireemata mata awashya netha,0,singlish
oya dannawane mama eeye re pissu heenayak dekka e oya gena kiyala,0,singlish
mama den linkan udyanaye jeewath wanne sancharaya kireemata pamanak nowe ow oba monawada kale,0,singlish
"""Lassie godk",0,singlish
pesifik sagaraye nyashtika athhada beleema gena oba katha kireema ow mage rata wisin sidu karana lada mema pareekshanaya bhayanaka awul jalayak ethi kaleya api eya pirisidu kireemata mehi sitimu,0,singlish
"""nagai asama gaekava patta voice",0,singlish
ohu enne nehe mama dannawa ohu ena bawa,0,singlish
mama danne nehe mokada wenne kiyala mama danne nehe oya kiyanne oya awul wela kiyala,0,singlish
hondayi oba karana thuru mata obata pewasiya hekke oba denatamath danna de owun sammuka pareekshanayak wikashanaya nokaranu ethi bawayi,0,singlish
oba owun kawudeyi yamak kala yuthuyi,0,singlish
eya selawena bawak penenne nedda eya hariyata hayi [Unkown] kiyanawa oba mage amma wenawada ow ow eya ese karanawa wage,0,singlish
ohu pawum deseeyak ellanawa dekeema sandaha mama pawum siyayak gewannemi,0,singlish
mama danne nehe machan oya kenekwa hoyanawa nam samahara wita oyata polis karayo balanna wenawa eth mama,0,singlish
oya hithanne eka thamayi wenne kiyala mama hithanne eka thamayi wenne kiyala,0,singlish
"""Fatta",1,singlish
"""NIYAMAI",0,singlish
apiwa mankolla kewa hari eyage pars eka ganna,0,singlish
"""Patta......??",0,singlish
hah hah mama barapathalayi oba onewata wada dum panaya karana jarawa obe abhilashaya sorakam karanne obe abhilashaya usas wee rupawahiniya nerambeema nam nowe,0,singlish
mata oya ekka katha karanna ona doktar mata enna puluwanda,0,singlish
oba dakinne kumakda mama dakinne sundarathwaye saha adaraye sadakalika dewathawiyayi mama dakinne efrodayit sampurna kanthawa,0,singlish
dewiyane oba etharam tharuna nowe eththatama mata wayasa awurudu dahasayak nowe minisun kriya karanne kawadadeyi kiyannata tharam mata wayasayi,0,singlish
ethemun sithanne ohu newatha kisi dineka nomara newatha samajayata athurudahan wu nisa yeyi obata e gena etharam wishwasayak netha,0,singlish
"""Shok akkiyo parissamata digtma krgana yanda mama oyata godak adare akkiyo ????",0,singlish
pilithurak nethi prahelikawak wanne oba wayin pipasayen sitina wita his koppayak pamanak wana athara eya lakunata hondinma sathya wu athara eya wayin nam obata awashya nam eya wayin apata lebenu etha,0,singlish
mehe enna mama ehema kellek neweyi,0,singlish
ehenam eyi kisima hethuwak neththe,0,singlish
"me video eka balala comment karana eka, meka nam kata witharai wada level ekak. hariyata wada karapan.",0,singlish
eya sarala [Unkown] wadanaya nowe [Unkown] [Unkown] nawika palanaya sandaha patigatha kireema yathrawata prathichara dekweemata uthsaha kale ekama prathicharaya meyayi,0,singlish
"oya ge kathawa, meka nam loku talk karana moda level ekak. machan.",0,singlish
Oya ge post eka nam mole kalpana nathi ane.,0,singlish
prawththiya honda nehe lamaya me tika menna balanna eka kedila thiyenawa oyata aluth ekak ona kiyala oya kochchara hithanawada kiyala,0,singlish
"""Niyamaiii",0,singlish
"uba, meka nam moda level ekak. me wage wada nawaththapan.",1,singlish
pudgalikawa mama kawadawath palliye nam walata giye nehe oya hithanne [Unkown] enne kohenda kiyala,0,singlish
mata andha wairayak ethi wu wita senehasa awashya wanne katadeyi obata soyagatha hekiya,0,singlish
oya ge post eka loku talk karana moda kata wahagena inna.,0,singlish
eya atheethaye oba resweemwalata yama newethwuye nam misa ganudenuwak ganudenuwak nowe,0,singlish
ohu edee mahathata kumana ganudenuwak karanneda [Unkown],0,singlish
obata hatharawana waraya manga hera rij wetha yamata awashya wanne obata ethi weredda kumakda yannayi,0,singlish
api methanin eliyata awa api methanin giya kiyala hithanna piyana arinna uthsaha karanna leeye sidurak payin gahanna uthsaha karanna,0,singlish
hondayi ow oba napuru wu wita pawa mata siti hondama mithura obayi,0,singlish
karunakara oba nomethiwa dina itha digu ha thanikamak wanu etheyi karunakara kiyanna karunakara siyalla hari mama ehi sitimi,0,singlish
halo amme mata me anith kol eka ayin karanna denna mata yanna thiyenne mage ammala,0,singlish
jim mama e wenuwen penee sitinne nehe oba e wenuwen penee sitinne nehe,0,singlish
andanna epa eliyata yanna,0,singlish
mona magulakda wenne api mokada karanne,0,singlish
"""Amal oba sundara gayakayek .yali hamu wemu.mal mawath netha apita .seba lowa darunui.piya puthu depalatama shakthiya ha ddhairaya labewa.",0,singlish
reks samanga wyuha widyathmakawa niweradi weemata awashya netheyi mama kee wita ma adahas karanne kumakdeyi oba dannawa,0,singlish
oba sema dinakama uthsaha kalada samahara wita mama peya gananak yachkna karami,0,singlish
oba hema sathiyakama kale nehe,0,singlish
shuraya apasu penneya eya ma karana wita mata mehi siteemata awashyaya,0,singlish
mama nisa oyata oyage rassawa nethi wunada eka amathaka karanna mata e thakkadiya wenuwen weda kireema asaneepayi,0,singlish
Mama 3 replay karanna heshan aiyye,0,singlish
oba wenuwen ema paniwidaya thebu kanthawa itha kelambee etha mama hithanne eya andanne eyi eya andanne kiyala,0,singlish
"""Lankawe kiyala adura gatthe jathika kodiyan.harima lassanai",0,singlish
oh saundaryathmaka agaya kireema sandaha adhairyamath nowanna sema witama manda welawak bala sitinna,1,singlish
gon nik saha mata kiyanna epa me siyalla chali gena pamanak bawa eya nowe eyi oba ganan ganne,1,singlish
eya mage paribhogikayata obe paribhogikayata sudusu wiya yuthuyi,1,singlish
mata thama hithenne oya awajathakayek kiyala mama japa kaloth mokada wenne kiyala,1,singlish
sarwabaladharee dewiyane mama hithuwe mama witharayi mama kiyala mamath hithuwe nehe eka hariyata mama mehum walin wen wenawa wage,0,singlish
apata den mudal awashya wu wita ohu den gewayi nethahoth oba eya karanne netha,0,singlish
"""Dance eke thalayak na..hri kalabala gatiyak tyenwa",0,singlish
"""Niyamai",0,singlish
obata mema mudda sandaha welandapolak soyagatha heki wanu etha eya wishala kepakireemakin wikineemata mata bala kereyi sthuthiyi obata namuth mama sithanne nethi tharamya,0,singlish
nehe kayawardhana kreedakayin harak mas kireemata bonne eyayi,0,singlish
ema kebal walin ekak edagena yamen kedee yayi yeyi sithamu ewita api siyalloma wenath prashna walata goduru wanu etha,0,singlish
Oya ge post eka nam mole nathi thamuse.,0,singlish
"""oba ape ratata watina sampathak",0,singlish
"oya ge idea eka hariyata hariyata therumak nathi wage wada karanawa, kata wahagena inna.",0,singlish
mama naththal seeya kawuda nodanne,0,singlish
mata ma wenuwen pariwarthanaya kireemata keneku awashyayi mage japan bhashawa etharam unusum nowe hera oba kisida ethul nowanu etha,1,singlish
rala itha ihala mattamaka pawathina athara swayankreeya rile paripathawala kothenaka ho paripurnawa biththiyata gala yana jalaya weeduruwak wedee etha,1,singlish
swayankreeya rile paripathawala kothenaka ho mata tharanga saha mage puwaruwa boho durata maga here,1,singlish
mata thathparayakin asarthaka arakshitha lakunak matha pariganaka kiyaweemak awashyayi,1,singlish
e obe balla eya ape balla eya apata ayithi ya,1,singlish
"""Akki mate oyawe as deken balanne oni mate oyath akke dance akak keranne oni mamath asai tv ake ragepanne",0,singlish
"Ane manda umbala, mole kalpana nathi wage behave wenne ai? oya wage aya nisa thamai mehema wenne.",0,singlish
mokakda film eka mama kellawa ganne,0,singlish
eya ape balla eya apata ayithi apa kisiwek netha,1,singlish
kristhus wahanse koheda oba yanne yeyi oba sithanne mama mage sirakaruwa newatha siragedarata gena yami,0,singlish
"Hariyata baluwoth uba gon wage ne, danawada mokakda kiyala.",0,singlish
"Ane manda mehema wada karana eka, wada nodanna wage behave wenne ai? comment karanna kalin hithapan.",0,singlish
den mama eya pompa karannam oba yantham hendl harawanna obata umang marga suwanda wilawun sigarat kolon kapat chesnat yu hima yu,0,singlish
mata eka therune ne hemoma godak modayi,0,singlish
methana deshana karanna thenak ne den neweyi e nisa oya mama kiyana widiyata karanna,0,singlish
eththa washayenma mage swamiya keewe edahille yachknawa asaneepa wanu ethi bawayi,0,singlish
eya awama washayen ahasa tharam honda wiya,0,singlish
"""Niyamaaaaaaaaaai",0,singlish
putuwak adinna oh samawenna me mage aryawa obawa hamuweemata sathutuyi,0,singlish
mama eya samanga ekama kamaraye nositina bawa oba danne keseda kiya oba mata katha kala wita oba pewasuwe eya anek kamaraye sitina bawa pewasuwaya,0,singlish
"oya ge reply eka, meka nam wikarayak level ekak. machan.",0,singlish
ithin owunta eththa kiyanna oba eya bhawitha karanne kumak sandahada mama eya bhawitha kireemata yanne ma sathuwa kopamana pramanayak thibeda yanna beleemataya,0,singlish
eya rajuta erehi thawath pradarshanayaki meya wanacharee namuth mage dewiyane me minisun yuddhayata yamata adahas karanne owun eththatama adahas karanne eyayi,0,singlish
"""Hoda abyasayak",0,singlish
oh mayi [Unkown] oh mayi [Unkown] oh mayi [Unkown] [Unkown] ne samawenna eka lassana namak wunata eke theruma dayawantha ayithiya,0,singlish
mama hithuwe oba idiriyen sitiyadee oba iwath wee mage ipeyeem siyalla wesikiliyata wetenu bala sitinu ethi bawayi,0,singlish
mama danne nehe owunta hema witama eya awashya wanne me siyalla kumakdeyi owun meya chithrapatayak nowe,0,singlish
hetak withara kisima jarawak ne samahara ewa,0,singlish
mata eya laba gatha hekida karunakara mata eya laba gatha noheka eya peya kihipayak gathawanu etha,0,singlish
ohuta ma gena thekeemak netha ohu kuthuhalayen sitinne oba kawudeyi dena geneemata pamani,0,singlish
eknma,0,singlish
"""?????? lassanaaaaiiiii",0,singlish
ah eka narakayi mata godak badaginiyi,0,singlish
api wiwaha giwisa geneema awalangu karamu namuth medamta eya kala noheka,0,singlish
"""Obe hakiyawen puluwan sithak suwapath karanna . Love you so much umariya ??",0,singlish
wasara hathakata pasuwath karya mandalaya jeewathun athara sitiya heki bawa obata eththu gos etha,0,singlish
"""Ftt??",0,singlish
mokakda awula apita eyawa thama ne eth oyage kellek eeye re king edwad hotel ekedi marala demma,0,singlish
robat obata awashya kumakdeyi mama danna bawa api nodanimu,0,singlish
hari eya oba gena katha kireema nawathwanne netha oba semawitama ege sithe sitinne adaraya jek eya mata waira karayi luwee,0,singlish
"""Me wge ayathana rata thula thawa bihi  kala yuthui.",0,singlish
punchi es hera wena kawuruth merenawata mama kemathi nehe,0,singlish
umbala ge kathawa ahuwama hariyata therumak nathi kiyala hithenawa.,0,singlish
subha sandhyawak oba dakinawa menna api newathath pemina sitimu eya semta karana lada wishala prashansawak lesa mama sithami ohu obata preethimath dina peris,0,singlish
nihanda molee methana mokak hari wihiluwak wenawa,0,singlish
paddhathiye akriyathawaya apage ardha sannayaka akriyayi,0,singlish
niwasak tharam wishala muwa mas payi kuda niwasak,0,singlish
"""Patttaaaaa",0,singlish
oba kohe giyath owun kohe giyath mama yanawa,0,singlish
ane,0,singlish
oyata tikak inna puluwanda me yathura [Unkown] mama kemathiyi oya meka karanne neththam therumak ne api kohe hari gihin kopi ekak bomu,0,singlish
"""Lssnai",0,singlish
"oya ge kathawa, meka nam chater level ekak. oya wage aya nisa thamai mehema wenne.",0,singlish
Hahhahhahaahaaa,0,singlish
duwanne obe karyaya nowa oba siril prathisanskaranaya kireema arambha kireema wada hondaya,0,singlish
