text,label,language_tag
e jesee thawamath padinne yeyi minisun sithana thak kal kalliyata thibu keerthiya nisa apata lebiya yuthu gaurawaya kisida nolebenu etha,0,singlish
kumak sandaha obe dora arinna,0,singlish
eththa washayenma mama oba gena sathutuyi oba obe sarthakathwaya sandaha boho wehesa mahansi wee weda kala ow mata godak amaruyi thaththa katha kala,0,singlish
api thawa tikak uthsaha karamu api oba mata wiwekayak dennemu,0,singlish
mama obawa mehi thabanne netha mama obata pawasana paridi oba perani eka wetha langa weemata uthsaha karanu etha,1,singlish
"oya ge post eka hariyata awajathaka wage  wada karanawa, kiyala therenneth ne.",1,singlish
eya lokaye sitina apuruma kanthawa eyawa mage manasin iwath kala noheka eya pudumayaki eya mata sithuni,0,singlish
samanya minisek obata penena paridi wipakaya pasupasa yana wita wenath welawaka api yannemu,1,singlish
mokuth ne kiyanna ochchara wihilu monawada kiyala,0,singlish
oba sandahan karanne meya apata eththatama sudusu deyak deyi sithanna,0,singlish
apirisidu kaha mee awajathakaya eya obe idiriyata thallu nokaranna ema pirimi lamaya obata adaraya karayi minisa,1,singlish
api mokada karanne minihekwa ethanata rahas niyojithayek yawanna,0,singlish
"ane oya wage kenek, gon athal karaya poddak mole pawichchi karapan.",1,singlish
ohu nengenahira shantha luyis hi ohuge mawa samanga nenda keneku beleemata giya athara ohuge mawa thaniwama yana bawa mata aranchi wiya,0,singlish
ane mage padaya nidi enna api yamu,1,singlish
"ane manda oya ge idea eka, awajathaka wage  behave wenne ai? tikak igena ganin.",1,singlish
thuwakkuwak pa course malawata wedi thebiya yuththe eyi kiya oba polis niladhariyata wedi thebeema,0,singlish
sohon kollakaruwan wiya hekiya,0,singlish
gona ehenam mama inne oya math ekka inna salli walin,1,singlish
mama wihiluwak lesa penunada etharam hurubuhuti ikman wee enda pelanda nositi bawa itha wiwthawa pewasee ya,0,singlish
heyi api me ude pandara palliye jarawa gena katha kala yuthuyi den api betalu petawa matha sitimu,0,singlish
uru katussa nethi wee yayi bala sitinna uru katussa pariwarthana paripathaya sakriya karana lesa owun thawamath japa karanne eyi,1,singlish
oya wage kenek nam gon ne lajja nadda.,1,singlish
eya obe mudal ya oba pitathata yana wita eya masa hayakin mehi peminenu ethi athara oba mata pawasanne obata mema mudal kisiwak awashya nowana bawayi,0,singlish
me comment eka danapu eka gon me wage wada nawaththapan.,1,singlish
mama illanne dolar wisipahak watina begaya niw york wetha gena yamata pramanawath ges pamani namuth mata begayak lebuna mage birinda mata naththalata dunna,0,singlish
"ane manda mehema wada karana eka, moda wage behave wenne ai? hariyata.",0,singlish
siyaluma warga lekanaya honda hethuwa mata obawa newatha dekeemata awashya netha,0,singlish
obata panayak awashya yeyi mama nosithami ebewin obath ese nokala yuthu ya,0,singlish
loku balaporoththu gena oya monawada hithuwe mama balaporoththu wune eka neweyi,0,singlish
oba sitiya nam eya athiwishishta wiya eya eethar wilbar pamani,0,singlish
oya ge reply eka ge kathawa ahuwama gon athal karaya kiyala hithenawa.,1,singlish
me video eka balala comment karana eka mehema karanne gon athal karaya nisa da? ban.,1,singlish
oya ge post eka mehema karanne kata witharai wada nisa da? kata wahagena inna.,0,singlish
oya ge wada mehema karanne gon nisa da? meka dakka gaman hina yanawa.,1,singlish
"ane manda oya ge idea eka, wal buruwa wage behave wenne ai? kata wahagena inna.",0,singlish
eya hedee wedee miya giyaya,0,singlish
eya jeewath wana ege pawule mama mithuran mama danimi,0,singlish
ow hondayi oba ma samanga gaman kireema gena sema witama oba eththatama adahas kale ma bawa oba dena sitiya yuthu netha,0,singlish
obata kala hekke obata kala heki de pamanak wana athara pasuwa steew ema thuwala wu desin oba desa balanne oba daruwan gena thekeemak nokarana lesaya,0,singlish
me wage gon athal danne nathuwa tikak hithapan me comment eka danapu eka.,1,singlish
oyala tham inne dubaida. yuddaya thama thiyenawada. wisthara tikak kiyannakoo ilaga vlog eken kiyannakoo. parissamin inna.,1,singlish
oya ta kiyanna one wikarayak wage wada nawaththanna kiyala.,0,singlish
menna mama wayu sameekarana yanthraya prathikshepa karannam eya wayu sameekarana yanthraya nowe mawa seethala karanne kisiwak mehi chalanaya nowe obe kurullan pawa,0,singlish
seeya oba amaru deyak gena sithanne nam obata penena paridi eya sidu kala hekiya,1,singlish
me wage awajathaka wage athal danne nathuwa tikak hithapan me wage wada karana aya.,1,singlish
oba sathuwa pensalak saha kadadasiyak ethnam mama eya obata laba ganne keseda yanna mama obata kiyami,0,singlish
oba mema gamanedee paththayin regena giyada pirimi lamayinta yuwalak lebee etheyi mama wishwasa karami,0,singlish
ne mama hithanne mathdrawya nobona eka moda wachanayak,0,singlish
mama kiyanne awurudu hatharak gathawee ethath oba thawamath obe dikkasada pathrikawata wasara thunakata athsan nokala bawa pamanayi,0,singlish
ohu koheda oba thula ohu sengawee sitee,0,singlish
den kohomada oyage mathakaya nethi wenne kiyala mama danne nehe oya monawa genada katha karanne kiyala,0,singlish
eyi mokakda weredda oba danna paridi watina paribhogikayek,1,singlish
eka barapathala deyak neweyi oyage prashne mokakda mama oyata kemathi ne,0,singlish
mama kemathiyi obe swabhawika dakshatha mata thibuna nam dewiyan wahanse oba gayana karana wita saha natana wita ek warak pamanak ema sancharaya karayi,0,singlish
mokakda me umbala ge gon wada? machan.,1,singlish
e welawe neweyi ithin kawadada apiwa ekkan yanna enne,0,singlish
hudakala weema kesedeyi mama danimi,0,singlish
oya ge idea eka nam gon harakek ne thamuse.,1,singlish
mehema wada karana eka awajathaka wage kiyala therenneth ne.,1,singlish
mama biyata wada lejjawak nodanimi mama mema wesmuhuna pelanda sitinne sengaweemata nowa arakshawa sandaha ya,0,singlish
kunatuwak hama ena wita api methenin pitawiya yuthu yeyi keemata apahasuya,0,singlish
ow sar paripurnayi,1,singlish
"umbala, uba nam gon danawada mokakda kiyala.",1,singlish
"me wage wada karana aya, meka nam gon athal karaya level ekak. hariyata wada karapan.",1,singlish
mama hondin sambandhayi royi kol oba adahas karana obe therewkara wanchawa karagena yana apata itha watina boho pudgalayinta mawa handunwa dunneya,0,singlish
"me wage wada karana aya, meka nam gon harakek level ekak. danawada mokakda kiyala.",1,singlish
mata oyagen luthinan kenekgen deyak ahanna puluwanda oya kohomada meka karanne kiyala mama kiyanne api tikak kuthuhalayen inne api kawuda kiyala,0,singlish
hondin athata atha deema mage birindata wedi yamak nokiyayi,0,singlish
oya ge reply eka ta kiyanna one gon athal karaya wage wada nawaththanna kiyala.,1,singlish
oyage merunu yaluwa jek ow eya kiyanawa mama thawa dawas dekakin rakusek wenawa kiyala oya mokada hithanne,0,singlish
"me comment eka danapu eka hariyata awajathaka  wage wada karanawa, machan.",1,singlish
eka thamayi mama apahu ennam eka moldewiyanu bhashawen ralu pariwarthanayak,1,singlish
"mehema wada karana eka, uba nam gon meka dakka gaman hina yanawa.",1,singlish
den pasugiya masaye kisiwak netha pasugiya wasara kihipaya thula kisiwak netha kisiwak netha,0,singlish
owun oba weni nidahas nidahas sewakayekuta langa wu wita owun mata katha karayi oba obe jeewithaya awadanamata lak karanne mandeyi mata wikalpayak netha,0,singlish
oya ge reply eka ge kathawa ahuwama gon kiyala hithenawa.,1,singlish
mata thawath ne halo halo oyawa goda kalekin dekke ne,0,singlish
oya ge post eka nam hariyata therumak nathi ne.,0,singlish
oya ge idea eka ge kathawa ahuwama awajathaka wage kiyala hithenawa.,1,singlish
"oya ge reply eka, meka nam awajathaka wage level ekak. me wage wada nawaththapan.",1,singlish
"hariyata baluwoth mehema wada karana eka weda bari wage ne, ane.",0,singlish
mehema wada karana eka ta kiyanna one gon wage wada nawaththanna kiyala.,1,singlish
chithrayen dekwenne shathawarsha gananawakata pera jeewath wu sankara nam pujakayeku liyawille pawasanne kumakda yannayi,0,singlish
e nisa api winadi thuna begin sampurna kuda tenki dekak laba gaththemu,0,singlish
"""ape scl eke akkila denek ??eda idn a yalu kama tynw adath ekta dakkiddi ?? sathutui??",0,singlish
oya ge wada ge me wage weda bari comment dakkama epa wenawa.,0,singlish
oya ge reply eka nam awajathaka wage ne kiyala therenneth ne.,1,singlish
"uba, meka nam moda yakku wage level ekak. machan.",0,singlish
oya hithanawada eya arakshithayi kiyala,0,singlish
hondayi pehediliwama kawuruwath oba dewa gena karadara wiya yuthu netha mage nama dewamaya nowe eya hondayi,0,singlish
"ane oya ge post eka, gon harakek ban.",1,singlish
"""lankawe kiyala adura gatthe jathika kodiyan.harima lassanai",0,singlish
"oya ge idea eka, uba nam awajathaka wage oya wage aya nisa thamai mehema wenne.",1,singlish
mata nethi wuna mistar apassata yanna baba mata mokuth penne ne,0,singlish
saha loku de gena kumak kiwa hekida ohuta awasanaye yameku ohuwa soya geneemata yayi ewita owun apawath soyannata patan ganeewi,0,singlish
oya wage kenek ge kathawa ahuwama gon kiyala hithenawa.,1,singlish
"oya ge kathawa, meka nam wada nodanna level ekak. meka dakka gaman hina yanawa.",0,singlish
mama diwa aharaya manga heriyemi puthata kemata pramanawath wiya,0,singlish
mama ada ohuta sadharana lingikathwaya pilibanda sanwedeethawa pilibanda ohuge palamu padama laba dunnemi eya karanna epa awajathakaya,1,singlish
"ane oya wage kenek, gon lajja nadda.",1,singlish
mama obata iwathwa yamata awasthawak dena bawa api danimu,0,singlish
wekum kleenar wikineema obata thibiya heki hondama sudanama nowana bawa mama salakami,0,singlish
mama janelayak gena eseemata akamethiyi mama eya wesikiliyen soda demuwemi,1,singlish
parissam wenna parissam wenna,1,singlish
oya ge post eka nam gon tikak igena ganin.,1,singlish
obata metharam kalayak gatha wu de mage dath burusuwa soya geneemata noheki wiya,0,singlish
mata puthun innawa kiyala oya kohomada denagaththe mokada oyata denna lamayi nethnam oya mankolla kanne nehe kiyala,0,singlish
pipireemata pera ho pasuwa mama nodanimi,0,singlish
"oya ge wada hariyata awajathaka wage wage wada karanawa, hariyata.",1,singlish
oba eya ganan gaththe netha eya kisi witekath mage mudal nowe,0,singlish
"oya ge post eka, uba nam gon poddak mole pawichchi karapan.",1,singlish
adaraneeya semiya adaraneeya birinda,0,singlish
"me video eka balala comment karana eka, uba nam weda bari lajja nadda.",0,singlish
"ane me wage wada karana aya, gon ban.",1,singlish
mona minisekda eyi oba honda hathare ashwayek namuth obata bim margayaka ya noheka,0,singlish
oya ge post eka nam gon poddak mole pawichchi karapan.,1,singlish
meka gon wedak machan mama me awurudde supiri pandu yawanna inne oya ekka ho nethuwa den oya katha karanawa,1,singlish
api ehema karanna ona ne oya mokada karanne kiyala mata kiyanna,0,singlish
ohuta eya wikineemata awashya nowuye eyideyi mama nodanimi samaharawita sengawee siteemata awashya wiya,0,singlish
mokakda me me wage wada karana aya ge gon harakek wada? oya wage aya nisa thamai mehema wenne.,1,singlish
aparade apita eyawa peyakata penna be peyak yanakan hellenna be,0,singlish
"ane oya ge kathawa, loku talk karana moda meka dakka gaman hina yanawa.",0,singlish
obata awashya siyalla laba gatha heki bawa winadiyak denna,0,singlish
obata kiyanna behe janadhipathithumata janadhipathiwa apahu path kala kiyala den api ahala balamu mage hithawath janadhipathithumani,0,singlish
mage pek eke thiyena gon penuma,1,singlish
ne jon mata pena ekak neweyi ehenam mama kisima deyak wenas karanna epa,0,singlish
"hariyata baluwoth me video eka balala comment karana eka gon athal karaya wage ne, hariyata behave karapan.",1,singlish
oba sithanne eseya sar obe daruwanta adambara wiya heki yamak owunta pewaseemata sahathika wiya yuthuyi,0,singlish
mata mahal niwasayak thibe obata kumana akaraye ballek sitiyada mage balla danne kohedeyi mata hariyatama mathaka netha,1,singlish
oba me wage deyak haraha yanawa oba obe jeewithaye niweradi kanthawak siteema agaya karayi ow oba saha debee saha paripurnayi,1,singlish
mata methanin yanna denna methanin pita kenek ne oyawa meruwa mathaka nedda,0,singlish
oba eththatama mata asabhya charitha resakata sambandha wee sitinawa noweda oba gerisan mahatha karunakara prashnayata pilithuru denna,0,singlish
balanna eka thamayi mama kiyana de mama kiyala mama dannawa oya kawuda kiyala,0,singlish
ginnak ethi wuwahoth mema sthanaya his kireemata thathpara this hatharak pamana gatha we,0,singlish
ow sar eththenma,0,singlish
"me wage wada karana aya hariyata gon athal karaya wage wada karanawa, machan.",1,singlish
dolar miliyana dahayak thibune nehe kappam mudala dahayayi,0,singlish
"oya wage kenek, uba nam gon athal karaya meka dakka gaman hina yanawa.",1,singlish
obata den hondada meelanga pura pasaloswaka pohoya mama obata danwannam,0,singlish
ohu monawada kiwwe dewid kiyanawa jek eyata awawada karanna enawa kiyala,0,singlish
oba kawuda mama mehi jeewath wemi,0,singlish
kisiweku obata ridaweemata kemathi netha peech ikmanin nathara karanna,0,singlish
woltar barns munagesena thuru kisiwak nokala boho pirimin mama danimi karunakara adaraneeya siyalla hari eka dethun hathara pansiyayak parissamen inna petiyo,1,singlish
"ane manda oya, pissu wage  behave wenne ai? thamuse.",0,singlish
eyata es ugura mukaya ehi awadanam lapa netha,0,singlish
oba addekeem adu tharunayeki kalaya kumak kala hekideyi oba nodanee eya ma nowana siyalu adaraya anukampawa adu karanne kesedeyi,0,singlish
oba kawada ho manasika awapeedanayak gena asa thibeda mithura pawasana ema rupiyal dahaya samanga oba nopeminiye nam eya obage wanu etha,0,singlish
"hariyata baluwoth oya ge idea eka gon athal karaya wage ne, machan.",1,singlish
uba gon athal karaya kata wahagena inna.,1,singlish
kamak nehe mama oyage peththe innawa kiyala mama denagena hitiya mama eyata kiwwa,0,singlish
oya nam gon athal karaya ne comment karanna kalin hithapan.,1,singlish
ese nam ohu mawa post mosart wetha path nokaranne eyi oba wiyanawe ekama nirmapakaya nowe,0,singlish
oba obe endum ayiththam kattalaya wenas kala wahama obe paurushaya wenas kara raththal thihak pamana adu kala wita den kamak netha,0,singlish
mata labana awurudde wissayi sar mama oyawa ada hawasa kemata balaporoththu wenawa kapithan hemiltan kristhus wenuwen nanna,0,singlish
"uba, meka nam awajathaka wage level ekak. hariyata behave karapan.",1,singlish
mokakda me oya ge idea eka ge gon athal karaya wada? tikak igena ganin.,1,singlish
me video eka balala comment karana eka moda yakku wage ne.,0,singlish
poddak inna sabhapathi mokada karanne eyi sabhapathi resweemwala mulasuna ganne,0,singlish
ow owun perani mithuran oba sithanne ehi kisiyam jeewithayak ethi bawayi,0,singlish
eka harima adambarayak neda thaththata,0,singlish
oya magul buru walawal kawuda oya kiyanne magul buru hilak kiyala me awajathaka enda thamayi oyage magul prashnaya,1,singlish
"ane oya ge wada, moda meka nam athi.",0,singlish
"oya ge kathawa, uba nam gon athal karaya ane.",1,singlish
den mama eya pompa karannam oba yantham hendl harawanna obata umang marga suwanda wilawun sigarat kolon kapat chesnat yu hima yu,0,singlish
ada reta yanna thiyena thena koheda,0,singlish
nidageneema nengita bebaleyi,0,singlish
mama uthsaha karanne oba hondin kreeda nokarana kreedawak kireematayi,0,singlish
"oya ge kathawa, meka nam hitha nathi level ekak. thamuse.",0,singlish
saha awastha dekedeema e sandaha honda mudalak laba gaththa jayagrahee parshwaya obata meeta wada honda mudalak gewanu etha,0,singlish
uba ge me wage gon harakek comment dakkama epa wenawa.,1,singlish
api obe kussiye ethi de iwath kale netha eththa washayenma eya nethi wee etha,0,singlish
apoyi eyala mage kamare balala eyalage chithrapatiyata mawa rugatha karanna ona wuna,0,singlish
"ane me wage wada karana aya, mole nathi ane.",0,singlish
mama obata kiwwa meya sarala manasak ethi natyayak bawa samahara wita ohu ada rathriye ohuge upandinaya wana wita newatha peminenu etha,0,singlish
obata dinapotha awashya netha thaththa makas sathuwa sithiyama thibe dinapothe sithiyamata wada boho de etha,0,singlish
ohu nethiwee gos mata kisidaka kireemata awashya nowu ohu samanga adarayen bendeemata salaswa ethi thathwaya thula eya itha sanwedee yeyi mama sithami,0,singlish
mama eyawa dala yanakota eya nirupadrithawa eyage ende hitiya oya eyata wada dunna oya eyata wadha dunna awajathakaya eya koheda,1,singlish
"ane manda umbala, ballek wage  behave wenne ai? meka nam athi.",1,singlish
oba kemathi paridi siyaluma yuropaya meya asanu etha,1,singlish
paripurna kol padinna ida denna,1,singlish
namuth polisiya polisiya danne obata wada aduwen,0,singlish
oya nikamata mama kiwwe oya mata kiyapu widihata mula idan patan ganna api balanawa kathawe layin eka hedenne kohomada kiyala,0,singlish
oya ge kathawa awajathaka wage danawada mokakda kiyala.,1,singlish
"me video eka balala comment karana eka hariyata awajathaka wage wage wada karanawa, boruwata katha karanne.",1,singlish
e gollo ada re mawa maranna heduwe owun mata ella kale preethi savariyaka lamayi,0,singlish
selasum kala paridi sidu noweeya eya maha wyasanayak oba hathara denekuge jeewitha winasha kala siyalu gaurawaya ethiwa mama obata gabsa kireemata keewemi,1,singlish
mata eya thawaduratath esenne netha ema sulangin wessen kisiwak esenne netha,0,singlish
mokada mama eka kiyana de dannawa samaharawita oya eka kiyana deta bayayi,0,singlish
eya besa yana wita eya mehi sitiyaya,0,singlish
mokakda me oya ge reply eka ge gon wada? kata wahagena inna.,1,singlish
hondayi mama hithanne mata eya mathaka nehe eyata eya daraganna puluwan nam mata eya sellam karanna puluwan,0,singlish
oya lassana kellek ithin oya den kiyapu hemadema,0,singlish
oya ge idea eka gon athal karaya hariyata wada karapan.,1,singlish
parewiya kawuda samawenna,0,singlish
oba eyata kemathiyi siyalla hari,0,singlish
oba ohuta kemathi nehe oh ow namuth e sandaha kalaya gathawe,0,singlish
"hariyata baluwoth oya ge idea eka gon athal karaya wage ne, hariyata behave karapan.",1,singlish
jenaral lee newathath sadarayen piliganimi sar eeta wada wediyen apa ha ekweemata theeranaya kireema gena mama sathutu wemi sar mage kongrasayen,0,singlish
"hariyata baluwoth oya wage kenek gon athal karaya wage ne, machan.",1,singlish
eyata boho wita mehum awashya wanu etha mama wisi karannemi,0,singlish
lokka ho ohuge sahodaraya mata boru kiyanna epa,0,singlish
me wage wal buruwa athal danne nathuwa tikak hithapan uba.,0,singlish
mata obe wathura tikak laba denna puluwanda upadeshakaya samanga,0,singlish
oya ge idea eka nam gon athal karaya ne danawada mokakda kiyala.,1,singlish
me wage gon athal karaya athal danne nathuwa tikak hithapan me video eka balala comment karana eka.,1,singlish
"ane manda oya, gon wage behave wenne ai? oya wage aya nisa thamai mehema wenne.",1,singlish
mama newathath jorjta adaraya karana bawa mata hengena paridi obata handuna geneemata apahasu weema mage selasuma wiya,1,singlish
"oya ge post eka, meka nam wikarayak level ekak. hariyata.",0,singlish
kawuruhari denatamath ege newehi sitee nam eya ape nowe nam eya owunge gon kamaki e bottuwa wasara panahak thisse washpa kara nethi bawa apata hamu wiya eya eya apeya,1,singlish
shuwar pradhaniya mama hithanawa mama inna athare mama ekak gannam oyage welawa ganna,0,singlish
mona magulakda minisata gonata andanna kirigarunda wedikkaruwan oba enathuru bala sitee,1,singlish
ow gon pat apiwa balanna samahara wita oba warthamana siduweem gena nonawathwa sitiyath api buruwo payin gehuwa yaluwa,1,singlish
ko tin eke keran e salli,0,singlish
oya ta kiyanna one hariyata therumak nathi wage wada nawaththanna kiyala.,0,singlish
oba kos gena katha karanne kumana kalliyada mata polis lipi gonuwak kiyawa mata jek yeyi keema nathara kala hekiya,1,singlish
namuth obata bomba bokka thula pupuruwa heriya noheka eya oba modayeki oba apa siyallanma mara damanu etha eyata hethuwak netha mama winadi nawayakin pupurawa hereemata wedasatahangatha kara etha wedasatahangatha welawata pipireemak siduwanu etha,0,singlish
oya ge kathawa mehema karanne gon nisa da? me wage wada nawaththapan.,1,singlish
ow winadi pahalowak sita peya bhagayak dakwa dushkara ha gemburin mata eya gatha kala hekke winadi pahalowak dakwa pamani manda mata kammeli we,0,singlish
oya ge post eka nam gon athal karaya me wage wada nawaththapan.,1,singlish
ethakota api modayi api merenne nehe hemoma gedara weda karanawa nam gedara dewal kohomada,0,singlish
"me wage wada karana aya, meka nam chater level ekak. lajja nadda.",0,singlish
oba den keewe kumakdeyi mama nodanimi namuth eya eththenma lassanayi shekspiyar ohu yuropeeya jathikayek,0,singlish
me comment eka danapu eka mehema karanne gon athal karaya nisa da? tikak igena ganin.,1,singlish
the uthsawayak wage me wage nehe,0,singlish
oba jeewath wanne koheda thembili nawa jarsi,0,singlish
oba obe honda peththa sellam karanawa wihiluwak wenna epa,0,singlish
mage prathishakthikarana paddhathiya pahatha wetee ethi bawa siyalu dena ekanga wana nisa eya bowana nisa samahara wita oba eya alla ganu etha,0,singlish
"""githayata riddanne nathuwa parissamin kiyanawa aheddi api cool math wenawa. ekatama hariyanna kalum ayyath set wenawa. watina kama kiyanna ba. nadeemal is best of best. nada band ekatai oba depalatai teruwansaranai",1,singlish
api palamuwenna we yeyi sitheemata kisiweku dedunu palama tharanaya kara netha,0,singlish
oya ge reply eka ge kathawa ahuwama awajathaka wage kiyala hithenawa.,1,singlish
oba ohuwa ho obe mithura wishwasa karanne kawurunda yanna ohu oba gena pawasanne eyayi,0,singlish
"me comment eka danapu eka, uba nam awajathaka wage machan.",1,singlish
hodayi mama danne nehe mama minihata eyage salli dunna kiyala eyage gamanedee ewwa oya eyata salli dunna,0,singlish
mama oyawa danne nehe mama hithanne nehe,0,singlish
mema potha minisun kiyaweema athyawashya wanne eya sathyaya wana nisath samahara wita niwaduwen pasuwa eya danne ma pamani,0,singlish
eelangata wathura godak bonna,0,singlish
nehe eyi mama sem samanga siteemata kemathi wanne edam saha rayan hata thawaduratath kala heki de adu nisa owun kammeli weemata mama akamethiyi,0,singlish
ahanna oyata adare karanna onada adare karanna,0,singlish
"oya ge kathawa, uba nam hariyata therumak nathi danawada mokakda kiyala.",0,singlish
oba itha pahasuyi mata kiyanna puluwan oba boho de kiyaweemata kemathi bawa mata ottuyi mudranaya da miya gos etha,0,singlish
oya e gena hithanawada mama danne nehe mama inne naraka manobhawayakin kiyala,0,singlish
eya pahasuwen sakas kara ethi namuth palamuwa endata yama wedagath we,0,singlish
parissamen mama oyata kiyanne mata kisima deyak penne ne kiyala,1,singlish
mata oyawa pannanna one,0,singlish
mage amma gihin koheda inne,0,singlish
oya ge post eka nam gon oya wage aya nisa thamai mehema wenne.,1,singlish
