text,label,language_tag
"RAF and Commonwealth pilots all wore seat-type parachutes which fitted into the standard pilot's bucket seat, whilst the other crew members all wore chest-fitted removable parachutes. The parachute pack clipped-on to the harness at the front (chest) and only needed to be attached immediately before jumping. For confined rear turrets the pack was sometimes stored outside the turret in the fuselage, the gunner only needing to reach behind him to open the two rear doors of the turret and reach into the fuselage. Where the tail gunner stowed his parachute depended on personal preference and to some extent, on his physical size. The internal dimensions of the Lancaster and its turrets was somewhat wanting in terms of space, as when the basic aircraft had been designed (as the Manchester) the normal flying clothing was limited to perhaps a Sidcot suit and a parachute. With the increasing later use of such apparel as Irvin jackets and Mae Wests and other impedimenta the average crew member became a much bulkier figure, leading to difficulties in exiting the aircraft in an emergency, the dimensions of the escape hatches remaining unchanged. This possibly accounts for the higher crew losses for the Lancaster compared to the Halifax, which was also much roomier inside.",0,english
"Congratulations! Congratulations, AussieLegend, you have won the asshole of the year award! You won this award by harassing users in the past and saying hateful things about and to them! In order to claim your award, you must call 1-800-Asshole (1-800-277-4653)! Once again, Congratulations for your win! 142.177.169.68",1,english
Reverted edits by GHe (talk to last version by John G. Robinson (aka:,0,english
"HEY ALAN! YOU FUCKING SUCK MY DICK, you gayboy. suck it hard and choke on it. don't ban me, please...",1,english
""" File:A6b.jpg listed for deletion An image or media file that you uploaded or altered, File:A6b.jpg, has been listed at Wikipedia:Images and media for deletion. Please see the discussion to see why this is (you may have to search for the title of the image to find its entry), if you are interested in it not being deleted. (talk) """,0,english
""" Did you ever think that the reason people don't bother responding is that they have simply given up? You do realize that most people don't want to contribute just so that they can fight useless internet battles with site administrators don't you? The general consensus is """"why bother?"""" when only a handful of editors ever get to contribute because they have the right friends or know how to game the system. What do you think is going to happen when nobody cares enough to bother contributing content to Wikipedia? The impression is fast becoming that the site is run by a handful of elitists who's policy is more important then the content or the people they serve. Your attitude is proof of that. """,0,english
"I'm saddened by your choice. Deleting is, though, a more expected response than you answering his questions.75.4.195.159",0,english
You Suck Suck it!!!!!,1,english
""" ''The above discussion is preserved as an archive of the debate. Please do not modify it. Subsequent comments should be made in a new section on this talk page. No further edits should be made to this section.""",0,english
"IDIOT YOU JUST GO AROUND UNVALDALIZING WIKIPEDIA, YOU retard. WHO THE HELL LIKES WIKIPEDIA ANYWAY. YOU EVEN REQUESTED MY PAGE BE DELETED. KEEP YOUR HANDS OUTTA MY BUISNESS",1,english
""":::::::Sesshomaru said """"This is a wiki-warning: whoever adds that cruft back again in the page without sourcing a significant amount of content will receive templates"""" and has reverted several times edits from others, back to his version. Blatant case of OWN. Also, DBZROCKS, I guess you consider DBZ plot to be irrelevant to a DBZ article, then ? """,0,english
"(UTC) Not knowing what happened, perhaps the IP-only poster was an idiot etc. However, as an editor using only an IP, they'll likely never to see your rant. Therefore I'm not sure of the point of having the above on the discussion page (etc). Could someone clarify the underlying issue? Thanks. 03:33, 25 June 2012",1,english
It does and it makes utterly no sense and keeps referring to statute law which is pointless in an article about COMMON LAW assault... the whole article needs deleting and starting from scratch94.168.204.89,0,english
hey why must you be such a shithole? fuck off,1,english
"resignation After months of contributing to this site I have finally had enough of its petty, pathetic, idiotic rules and guidelines! Firstly on the article the fog you try adding just a few things and some complete wanker goes and starts undoing it all, just because it's not what they think is right. Then you get told about a load of rules and guidelines for pitty sake. Why are there rules and guidelines on a free editing site? But worst of all why do some of the stupid editors think they are in government!?!? They think they are all great and powerful but really they're weak and pathetic! After all that I had been defeated by a few idiots, so I left it if they want to be that stupid let them. I had been editing George of the jungle 2 for some time but all my work had been undone, I can only think the editor went through my contributions to see what I had been doing. I tried coming to a solution with them but again it was ignored. So because they were determined to have their way I had to let them. This is the sort of thing that goes on a lot and I have had enough. I won't try and contribute as it either goes against what someone thinks is right or goes against some poxy rule! Well what a shit site! Also saying my English is poor, well George of the jungle 2 starts a sentence with anyway for crying out loud!!! I'm done bye thanks for nothing .",1,english
"Because I want to say this qoute: STOP CALLING ME THAT NAME YOU PATHETIC EXUSE FOR A TRICERATOPS, WHY IN AFRICA OF RHINOCEROSES DO YOU THINK BRR IS ME. User:Puncharoo Read my page first",1,english
"Bad Stop reverting peoples' talk pages, what makes you think you can edit them but I can't?",0,english
""" Zsero, what is the problem that you have with me??? Someone edited the article """"Rachel Bilson"""" and wrote that she and Adam Brody dated for three years and you did NOTHING. I wrote the same thing last week and you blocked me, why just when I change an article you appear? What is your problem with me? Why do you not delete the part that other people edited too? """,0,english
""" That right there is an example of how far the field of journalism has fallen. Breitbart didn't """"break"""" the scandal; he concocted it. – """,0,english
81.102.15.200 Since I received no explanation after a week I added the edit back to 209radio. It has not been changed again suggesting that I was correct. 81.102.15.200,0,english
"please , fuck jobas with me",1,english
Selllf controoooll Lisa needs braces!,0,english
THEN REMOVE THIS [] this is some one real name being publish by some dumb JERK...REMOVE NOW!!!!!,1,english
""" Blocking and sockpuppets Okay, yes I DID vandalize the RD Reynolds article. Twice. But I am not a sockpuppet of anyone. I could understand blocking because of vandalism sure, but because of sockpuppetry? Who is this peripirus or whoever person who did this? Surely that is abuse of blocking power? Also this """"DX97"""" is quite clearly a vandal him/her self. Again, if I have been blocked because and only because I vandalized an article, I can accept that. But this """"sockpuppet"""" stuff is unfounded. Could these two people (the blocker, and the one who tagged me) actually state their case without just being smug and rash? """,0,english
"Vandalize? wtf are you talking about?? For one i have not vandalized a single word in the PS3 article, I am going to buy a ps3 (hopefully) in March-Feb. Alright? With that beeing said I don't want to even THINK about accusing me EVER again, IS that UNDERSTOOD boy?",1,english
beating your wife lately...whats up with that,1,english
I have noticed that underneath Sexuality on this page it says 'Gaydolf was a homsexual foggot' i think it would be appropriate to remove this if somebody can. carf9,1,english
I'm sorry that you feel this way.,0,english
""" The Asian Games Task Force Invitation! You are cordially invited to join the Asian Games Task Force! ''Hello fellow Wikipedian! I just wanted to let you know that Asian Games task force is looking for participants and I thought you might be interested in joining! Check out our project page, and if you like what you see, join us by adding your name to our membership list. I hope you accept! - Talk """,0,english
u r sooooooooooooo gay,1,english
"Mentally Ill Mongo are you one of the ill fan-stalkers of Kellogg, you've been following me around where ever I post. Obsessive. Get help. I'll proceed with having someone here look into your conduct. Sociopath as you seem to enjoy following me around. Good luck seeking help",1,english
"Possibly unfree Image:Juan Gualberto Gomez airport.jpg An image that you uploaded or altered, Image:Juan Gualberto Gomez airport.jpg, has been listed at Wikipedia:Possibly unfree images because its copyright status is disputed. If the image's copyright status cannot be verified, it may be deleted. You may find more information on the image description page. You are welcome to add comments to its entry at the discussion if you are interested in it not being deleted. Thank you.",0,english
hey crack monkey hey ill vadalize wat i want so shut up u nobody loser. get a life ur nineteen and u fricken sit on wikipedia allday c'mon u loser! wow atleast u could sit on a porch all day. faag,1,english
to 2007 Glasgow International Airport attack,0,english
"This image looks appropriate, would appreciate if you could change the links for all the articles that refer to the other image with this one. Thanks",0,english
"First Off Avril Lavagflaps is a suck ass singer who would get her punky little ass kicked by gothic babe Amy Lee any time of the month (well, except for THAT time of the month, were she gets her periode and turns into a werewolf).",1,english
Art-o-mat / Clark Whittington If you're going to do things like this then please at least copy the reference into the target article. And if you're intending to take these to AfD please follow the WP:BEFORE procedure and check for sources here first.,0,english
"I merely try to establish the fact that you sir, are an idiot, sir and unworthy of whatever title this sycophantic community has bestowed on you.",1,english
"""The supposed similarities between Barbie and Sleeping Beauty are not """"too striking not to be noted in the article"""". As others have explained, it's impossible for Barbie to have been purposely designed to resemble the Disney character. One has to stretch quite a bit to see any """"similarities"""" between them, and aside from that, without evidence that something like this was done on purpose, it has no encyclopedic merit. """,0,english
hey your a gay nigger mother fucking cunt,1,english
Cavorting with Heretics Fuck Heretics!!!,1,english
"It also was in the wrong section, which is about craigslist itself and not things that happen in the wider world that happen to involve craigslist. Overall, the consensus here seems to be that we don't want to make a list, in this article at least, of everything that happens on craigslist.",0,english
J .Mabel you are a GARBGE! You delete Sorin Cerin?,1,english
The summary table at the end is actually incorrect and also inconsistent with the article. Homosexuality was not legalised in Australia in 1994 it was still illegal in Tasmania until 1997 (as noted earlier in the article)!! I tried to change it but it would not let me. Is someone able to change? 82.11.182.108,0,english
""" A cheeseburger for you! """,0,english
"Oh come, on not again. Admins, stop wasting time and just permaban, you know the situation won't change.",1,english
"Your Plate is full Just do a quick look-see to my edits. I worked the EB 1911 project, and about 1000 of my edits have been vaporized (I did annotations). After those vaporized ones, I have about 2500 edits. I think is guilty of sockpuppetry. I can get very very angry when I've been abused by this bitch (this explains the past 36 hours of hotheadedness). I would be happy if the Jim Nussle article fully acknowledges the messy nature of Jimbo's divorce, and its probable results on the November election. Ten Commandments",0,english
there's nothing wrong with the 4 train image that was reverted because the b and l train articles also have two identical photos too and i explain why to vochen and there's nothing wrong with the edits that was reverted at the 14 street 8 avenue article you guys are just being complete dickheads and hypocritical retards at best,1,english
"Notability of The Parking Lot Proposal The article The Parking Lot Proposal has been speedily deleted from Wikipedia. This was done because the article seemed to be about a real person, organization (band, club, company, etc.), or web content, but it did not indicate how or why the subject is notable, that is, why an article about that subject should be included in Wikipedia. Under the criteria for speedy deletion, articles that do not indicate the notability of the subject may be deleted at any time. If you can indicate why the subject is really notable, you are free to re-create the article, making sure to cite any verifiable sources. Please see the guidelines for what is generally accepted as notable, and for specific types of articles, you may want to check out our criteria for biographies, for web sites, for musicians, or for companies. Feel free to leave a note on my talk page if you have any questions about this.",0,english
""" As well as the """"Wentworth"""" Miller article, it says right in the cited source that he claimed he was an absurd 25 mixed race character INCLUDING German JEW, go look it up Mister Censor!""",0,english
In fact Electrical safety redirects to Electricity but there is nothing about it.,0,english
Ban me you stupid fat american virgin cunt. At least I have a life outside of wikipedia. Go throw your dogs balls. LOL what a retard. ;) xxxxxxxxx,1,english
"Re: Talk:Main Page#Augustus WP:CIVIL; WP:POINT. Maybe you should read them. If people raise legitimate concerns about bias, maybe you should act with some respect. Because otherwise people will think you are a dickhead. Grow up.",1,english
Message Hey Dx927 you're a fat ugly cunt with the mental capacity of a 3-year-old amoeba. Why don't you get a life and stop trolling wikipedia you little fag?,1,english
Channel 9 news is by no means a credible source. Ever seen the MediaWatch program on ABC?,0,english
"Legal Aspects New Source Turns out that Israel has issued a legal brief defending its conduct in regards to the blockade and raid. I am not, at this time, interested in getting involved in editing the legal aspects section, but thought this would be a great source for those who were.",0,english
"Hi, likewise. We need as many South Africans as possible on this place to ensure our lovely country doesn't get under-represented or worse, misrepresented. One extreme example is how the article on Apartheid became another Israel-Palestine conflict page, virtually ignoring what Apartheid really was, a South African system, and part of our history. So, yep, it's great to see another South African on Wikipedia! 19:25, 23 Jul 2004 (UTC)",0,english
""" This is the second archive for my talk page. All messages that currently do not require my attention are moved here by me when the issue is resolved. If you want to bring up a message from the past, please create a new section with the message copied from the archive. Thanks! Signpost updated for November 27th. Weekly Delivery Volume 2, Issue 48 27 November 2006 About the Signpost Arbitration Committee elections: Candidate profiles Steward elections begin Group apologizes for using Wikipedia name in online arts fundraiser News and notes: 1.5 million articles, milestones Wikipedia in the News Features and admins Bugs, Repairs, and Internal Operational News The Report on Lengthy Litigation Home | Archives | Newsroom | Tip Line | Single-Page View Shortcut WP:POST You are receiving this message because you have signed up for the Signpost spamlist. If you wish to stop receiving these messages, simply remove your name from the list. """,0,english
It's the known vandal user Enviroknot and his sockpuppet Existentializer.,0,english
Funny GLAAD? as in glad!?! As in glad gays and lesbians!?!? Thats funny!!!,1,english
"I saw your reply Well i am 16 also, and i spend most of my time studing and doing homework and am not gay by doing corrections on wikipedia. My final word is to stop ok just stop and go out side to play because you probaly weigh 400 pounds. Lose some weight. LOSE SOME WEIGHT, FATTY!!!!!!!!!!! IF THERE IS SOMETHING YOU ARE GOING TO TAKE OUT OF THIS DISCUSSION, IS THAT TO LOSS THOSE MAN BOOBS AND BELLY.",1,english
..... getting on my nerves. windfall. behaving as if she did something. the land has not be rescued for her to become a goddess.,0,english
Reiki,0,english
""" Recent edits Recent edits come from the source but I would rather accept official sources like and , first one is University of Brno and second official pages. ≈talk≈ """,0,english
"Sorry about that - I've got 50MB on that account but I've been a bit lax with it of late. It's cleaned up now mate. Many thanks for the Brits version, it's been a long time since I heard that! Bill comes in a beat too late on the second verse.",0,english
"Nor is the Falklands war, which demonstrated the continuing importance of manouverability in a close-quarters fight, in the early 1980's. I thought about correcting the article, but it requires such a fundamental re-write that this would be pointless.",0,english
""" """"Anal raping of donkeys""""?? It must be a joke, mustn't it?""",1,english
Gossip Much of this page is just gossip and is relevant to a magazine but not relevant to an encyclopaedia. Contributors should think about deleting anything that does not show the significance of this person. Given that this person has done very little significant in her life which other people of a similar age have not done this article should be considerably shorter.,0,english
Don't sweat it. I'd be willing to bet that no one who has responded here is a stranger to frustration over differences of opinion. We all get a little wikistress from time to time. I'm pretty sure they'd be willing to forgive and forget.,0,english
There! I got a little (very little) info on basic kirby info and a LOT of info on Powers/Copy Abilities.,0,english
"I-T Report This is a major report on Political killings, the government's side, to make this article balance: I-TEAM REPORT - ‘Political killings not official but an unintended policy’",0,english
"Wow...funny how i can harass other users by calling them cocksuckers on my own talk page. The concept of Wikipedia is moronic...the general public is stupid, and should not be given complete unfettered access to change globally accessible content. Dumb fucks, I'm sure it completely gets your little shriveled rocks off to fling your term 'vandalism' around like it is worth anything. How about you sit on my huge cock you egotistical power hungry nerd shit eating fagots D",1,english
"Engineer You hope you don't design buildings, and if you do, please don't do it in Europe. Thank you. PS: You are a moron.",1,english
"So there can only be one reason why a writer or director makes a choice like that? Point noted. Likewise, Huck and Jim are on the river because that's the fastest mode of travel, so there can't be anything symbolic about the river. 14:44, 31 Oct 2004 (UTC)",0,english
""" canyouhearmenow- So, how do you explain the past edits you've made like inserting David L. Cook into Country Gospel Song of the Year at the 1999 Dove Awards, or making home """"tie"""" with Larnell Harris at the 1986 Grammy Awards, or putting him as a writer on one of Fergie's songs...etc. this is not libelous, but just the truth. It's not being done mean spiritedly & I'm definitely not bullying. I am just taking the small steps to put the truth out there. Isn't that what Wikipedia is about? Art4artssakeent """,0,english
Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-Assad.,1,english
Is there some reason why the link for Anna-Marie Erdödy in this article directs back to this page? Seems misleading. A mistake?76.204.97.164,0,english
"Dearest Doc, I know you're already shocked that Democratic New Jersey threw out its Democratic billionaire Wall Street governor, but most of the Health Care system in the United States is controlled, regulated and operated under close government control and government agencies. They set the fees and reimbursements, decide what drugs and treatments are legal and reimbursed, and control the licensing of educational institutions and training requirements. Have you not heard of Medicare, Medicaid, and SSI? And those are just the federal entities, there's also state departments of health, OSHA, and licensing boards. Are you sure you live here in this country? I'm beginning to wonder.",0,english
UPDATE: A great action from the administrator for deleting the trait areas from all the astrological signs in Wikipedia. It is better this way since most traits were lies and just personal opinions.,0,english
"February 2012 (UTC) No. you shut up, famousdog. You ARE a racist you vehemently refuse to accept the validity of a philosophical paradigm which is alien to the Western Scientific paradigm you're attached to. You will never have an accurate understanding of acupuncture if you are too xenophobic to adopt its endogenous native context, which is inherently Chinese, and seek to criticise it from a purely Western point of view. 05:33, 18",1,english
"Edits for Victorian M.P's I've realised that in the interests of consistency, Victorian MP's terms could be counted from the date of election. I've discovered that both the NSW & Vic parliaments officially count the beginning of the term of MP's from election day. Whilst I do not agree with this method, and sometimes it can take several months after election day before candidates are officially sworn in, this is the way terms of office are recorded (at least in NSW & Victoria), and in several cases, dates of actual assumption of office do not appear to be available.",0,english
""" Wow you are just a tyrant aren't you? """"*In order to make conversations go smoothly, please follow WP:TALK and WP:AGF when contributing to my talk page. Comments that don't may be immediately deleted."""" So you delete everything that opposes you? You cannot even refute my claims, so you delete them. I would say you are the major violator of """"neutrality.""""""",0,english
"Yes, it does. Do you need verification of some kind? I am new to Wikipedia.",0,english
Hey! That wasn't vandalism. That user is my firned and i was just having fun. You can ask him if u want to buddy. Just because you have no friends doens't mean you have to be mean to me butthead!,1,english
"BORING!!!!!! Stay out of it sister, go catch vandals elsewhere you ain't gonna find any here!",1,english
""" I would like to see the defamation lawsuit based on the word """"bizarre."""" I'm really not interested in this silliness; I didn't say I wanted to """"call out"""" Weiner; I said I was not surprised that reliable sources have done so and that there was nothing """"hysterical"""" about it. This was a blip in Said's life at best, as reliable sources have acknowledged. For it to take up half this page is absurd. """,0,english
"M1gosyrntrillog You are probably following it but just in case, I would suggest removing talk page access for",0,english
